./train/image/pushup_0_image0.jpg,3
./train/image/pushup_0_image1.jpg,3
./train/image/pushup_0_image2.jpg,3
./train/image/pushup_0_image3.jpg,3
./train/image/pushup_0_image4.jpg,3
./train/image/pushup_0_image5.jpg,3
./train/image/pushup_0_image6.jpg,3
./train/image/pushup_0_image7.jpg,3
./train/image/pushup_0_image8.jpg,3
./train/image/pushup_0_image9.jpg,3
./train/image/pushup_0_image10.jpg,3
./train/image/pushup_0_image11.jpg,3
./train/image/pushup_0_image12.jpg,3
./train/image/pushup_0_image13.jpg,3
./train/image/pushup_0_image14.jpg,3
./train/image/pushup_0_image15.jpg,3
./train/image/pushup_0_image16.jpg,3
./train/image/pushup_0_image17.jpg,3
./train/image/pushup_0_image18.jpg,3
./train/image/pushup_0_image19.jpg,3
./train/image/pushup_0_image20.jpg,3
./train/image/pushup_0_image21.jpg,3
./train/image/pushup_0_image22.jpg,3
./train/image/pushup_0_image23.jpg,3
./train/image/pushup_0_image24.jpg,3
./train/image/pushup_0_image25.jpg,3
./train/image/pushup_0_image26.jpg,3
./train/image/pushup_0_image27.jpg,3
./train/image/pushup_0_image28.jpg,3
./train/image/pushup_0_image29.jpg,3
./train/image/pushup_0_image30.jpg,3
./train/image/pushup_0_image31.jpg,3
./train/image/pushup_0_image32.jpg,3
./train/image/pushup_0_image33.jpg,3
./train/image/pushup_0_image34.jpg,3
./train/image/pushup_0_image35.jpg,3
./train/image/pushup_0_image36.jpg,3
./train/image/pushup_0_image37.jpg,3
./train/image/pushup_0_image38.jpg,2
./train/image/pushup_0_image39.jpg,2
./train/image/pushup_0_image40.jpg,2
./train/image/pushup_0_image41.jpg,2
./train/image/pushup_0_image42.jpg,2
./train/image/pushup_0_image43.jpg,2
./train/image/pushup_0_image44.jpg,2
./train/image/pushup_0_image45.jpg,1
./train/image/pushup_0_image46.jpg,1
./train/image/pushup_0_image47.jpg,1
./train/image/pushup_0_image48.jpg,1
./train/image/pushup_0_image49.jpg,1
./train/image/pushup_0_image50.jpg,1
./train/image/pushup_0_image51.jpg,1
./train/image/pushup_0_image52.jpg,1
./train/image/pushup_0_image53.jpg,1
./train/image/pushup_0_image54.jpg,1
./train/image/pushup_0_image55.jpg,1
./train/image/pushup_0_image56.jpg,1
./train/image/pushup_0_image57.jpg,1
./train/image/pushup_0_image58.jpg,1
./train/image/pushup_0_image59.jpg,2
./train/image/pushup_0_image60.jpg,2
./train/image/pushup_0_image61.jpg,2
./train/image/pushup_0_image62.jpg,2
./train/image/pushup_0_image63.jpg,2
./train/image/pushup_0_image64.jpg,2
./train/image/pushup_0_image65.jpg,2
./train/image/pushup_0_image66.jpg,3
./train/image/pushup_0_image67.jpg,3
./train/image/pushup_0_image68.jpg,3
./train/image/pushup_0_image69.jpg,3
./train/image/pushup_0_image70.jpg,3
./train/image/pushup_0_image71.jpg,3
./train/image/pushup_0_image72.jpg,3
./train/image/pushup_0_image73.jpg,3
./train/image/pushup_0_image74.jpg,3
./train/image/pushup_0_image75.jpg,3
./train/image/pushup_0_image76.jpg,3
./train/image/pushup_0_image77.jpg,3
./train/image/pushup_0_image78.jpg,3
./train/image/pushup_0_image79.jpg,3
./train/image/pushup_0_image80.jpg,3
./train/image/pushup_0_image81.jpg,3
./train/image/pushup_0_image82.jpg,3
./train/image/pushup_0_image83.jpg,3
./train/image/pushup_0_image84.jpg,3
./train/image/pushup_0_image85.jpg,3
./train/image/pushup_0_image86.jpg,3
./train/image/pushup_0_image87.jpg,3
./train/image/pushup_0_image88.jpg,3
./train/image/pushup_0_image89.jpg,3
./train/image/pushup_0_image90.jpg,3
./train/image/pushup_0_image91.jpg,3
./train/image/pushup_0_image92.jpg,3
./train/image/pushup_0_image93.jpg,3
./train/image/pushup_0_image94.jpg,3
./train/image/pushup_0_image95.jpg,3
./train/image/pushup_0_image96.jpg,3
./train/image/pushup_0_image97.jpg,3
./train/image/pushup_0_image98.jpg,3
./train/image/pushup_0_image99.jpg,3
./train/image/pushup_0_image100.jpg,3
./train/image/pushup_0_image101.jpg,3
./train/image/pushup_0_image102.jpg,3
./train/image/pushup_0_image103.jpg,3
./train/image/pushup_0_image104.jpg,3
./train/image/pushup_0_image105.jpg,3
./train/image/pushup_0_image106.jpg,3
./train/image/pushup_0_image107.jpg,2
./train/image/pushup_0_image108.jpg,2
./train/image/pushup_0_image109.jpg,2
./train/image/pushup_0_image110.jpg,2
./train/image/pushup_0_image111.jpg,2
./train/image/pushup_0_image112.jpg,2
./train/image/pushup_0_image113.jpg,1
./train/image/pushup_0_image114.jpg,1
./train/image/pushup_0_image115.jpg,1
./train/image/pushup_0_image116.jpg,1
./train/image/pushup_0_image117.jpg,1
./train/image/pushup_0_image118.jpg,1
./train/image/pushup_0_image119.jpg,1
./train/image/pushup_0_image120.jpg,1
./train/image/pushup_0_image121.jpg,1
./train/image/pushup_0_image122.jpg,1
./train/image/pushup_0_image123.jpg,1
./train/image/pushup_0_image124.jpg,1
./train/image/pushup_0_image125.jpg,2
./train/image/pushup_0_image126.jpg,2
./train/image/pushup_0_image127.jpg,2
./train/image/pushup_0_image128.jpg,2
./train/image/pushup_0_image129.jpg,2
./train/image/pushup_0_image130.jpg,2
./train/image/pushup_0_image131.jpg,2
./train/image/pushup_0_image132.jpg,3
./train/image/pushup_0_image133.jpg,3
./train/image/pushup_0_image134.jpg,3
./train/image/pushup_0_image135.jpg,3
./train/image/pushup_0_image136.jpg,3
./train/image/pushup_0_image137.jpg,3
./train/image/pushup_0_image138.jpg,3
./train/image/pushup_0_image139.jpg,3
./train/image/pushup_0_image140.jpg,3
./train/image/pushup_0_image141.jpg,3
./train/image/pushup_0_image142.jpg,3
./train/image/pushup_0_image143.jpg,3
./train/image/pushup_0_image144.jpg,3
./train/image/pushup_0_image145.jpg,3
./train/image/pushup_0_image146.jpg,3
./train/image/pushup_0_image147.jpg,3
./train/image/pushup_0_image148.jpg,3
./train/image/pushup_0_image149.jpg,3
./train/image/pushup_0_image150.jpg,3
./train/image/pushup_0_image151.jpg,3
./train/image/pushup_0_image152.jpg,3
./train/image/pushup_0_image153.jpg,3
./train/image/pushup_0_image154.jpg,3
./train/image/pushup_0_image155.jpg,3
./train/image/pushup_0_image156.jpg,3
./train/image/pushup_0_image157.jpg,3
./train/image/pushup_0_image158.jpg,3
./train/image/pushup_0_image159.jpg,3
./train/image/pushup_0_image160.jpg,3
./train/image/pushup_0_image161.jpg,3
./train/image/pushup_0_image162.jpg,3
./train/image/pushup_0_image163.jpg,3
./train/image/pushup_0_image164.jpg,3
./train/image/pushup_0_image165.jpg,3
./train/image/pushup_0_image166.jpg,3
./train/image/pushup_0_image167.jpg,3
./train/image/pushup_0_image168.jpg,3
./train/image/pushup_0_image169.jpg,3
./train/image/pushup_0_image170.jpg,3
./train/image/pushup_0_image171.jpg,3
./train/image/pushup_0_image172.jpg,3
./train/image/pushup_0_image173.jpg,3
./train/image/pushup_0_image174.jpg,3
./train/image/pushup_0_image175.jpg,2
./train/image/pushup_0_image176.jpg,2
./train/image/pushup_0_image177.jpg,2
./train/image/pushup_0_image178.jpg,2
./train/image/pushup_0_image179.jpg,2
./train/image/pushup_0_image180.jpg,2
./train/image/pushup_0_image181.jpg,1
./train/image/pushup_0_image182.jpg,1
./train/image/pushup_0_image183.jpg,1
./train/image/pushup_0_image184.jpg,1
./train/image/pushup_0_image185.jpg,1
./train/image/pushup_0_image186.jpg,1
./train/image/pushup_0_image187.jpg,1
./train/image/pushup_0_image188.jpg,1
./train/image/pushup_0_image189.jpg,1
./train/image/pushup_0_image190.jpg,1
./train/image/pushup_0_image191.jpg,1
./train/image/pushup_0_image192.jpg,1
./train/image/pushup_0_image193.jpg,1
./train/image/pushup_0_image194.jpg,1
./train/image/pushup_0_image195.jpg,2
./train/image/pushup_0_image196.jpg,2
./train/image/pushup_0_image197.jpg,2
./train/image/pushup_0_image198.jpg,2
./train/image/pushup_0_image199.jpg,2
./train/image/pushup_0_image200.jpg,2
./train/image/pushup_0_image201.jpg,2
./train/image/pushup_0_image202.jpg,3
./train/image/pushup_0_image203.jpg,3
./train/image/pushup_0_image204.jpg,3
./train/image/pushup_0_image205.jpg,3
./train/image/pushup_0_image206.jpg,3
./train/image/pushup_0_image207.jpg,3
./train/image/pushup_0_image208.jpg,3
./train/image/pushup_0_image209.jpg,3
./train/image/pushup_0_image210.jpg,3
./train/image/pushup_0_image211.jpg,3
./train/image/pushup_0_image212.jpg,3
./train/image/pushup_0_image213.jpg,3
./train/image/pushup_0_image214.jpg,3
./train/image/pushup_0_image215.jpg,3
./train/image/pushup_0_image216.jpg,3
./train/image/pushup_0_image217.jpg,3
./train/image/pushup_0_image218.jpg,3
./train/image/pushup_0_image219.jpg,3
./train/image/pushup_0_image220.jpg,3
./train/image/pushup_0_image221.jpg,3
./train/image/pushup_0_image222.jpg,3
./train/image/pushup_0_image223.jpg,3
./train/image/pushup_0_image224.jpg,3
./train/image/pushup_0_image225.jpg,3
./train/image/pushup_0_image226.jpg,3
./train/image/pushup_0_image227.jpg,3
./train/image/pushup_0_image228.jpg,3
./train/image/pushup_0_image229.jpg,3
./train/image/pushup_0_image230.jpg,3
./train/image/pushup_0_image231.jpg,3
./train/image/pushup_0_image232.jpg,3
./train/image/pushup_0_image233.jpg,3
./train/image/pushup_0_image234.jpg,3
./train/image/pushup_0_image235.jpg,3
./train/image/pushup_0_image236.jpg,3
./train/image/pushup_0_image237.jpg,3
./train/image/pushup_0_image238.jpg,3
./train/image/pushup_0_image239.jpg,3
./train/image/pushup_0_image240.jpg,2
./train/image/pushup_0_image241.jpg,2
./train/image/pushup_0_image242.jpg,2
./train/image/pushup_0_image243.jpg,2
./train/image/pushup_0_image244.jpg,2
./train/image/pushup_0_image245.jpg,2
./train/image/pushup_0_image246.jpg,2
./train/image/pushup_0_image247.jpg,1
./train/image/pushup_0_image248.jpg,1
./train/image/pushup_0_image249.jpg,1
./train/image/pushup_0_image250.jpg,1
./train/image/pushup_0_image251.jpg,1
./train/image/pushup_0_image252.jpg,1
./train/image/pushup_0_image253.jpg,1
./train/image/pushup_0_image254.jpg,1
./train/image/pushup_0_image255.jpg,1
./train/image/pushup_0_image256.jpg,1
./train/image/pushup_0_image257.jpg,1
./train/image/pushup_0_image258.jpg,1
./train/image/pushup_0_image259.jpg,2
./train/image/pushup_0_image260.jpg,2
./train/image/pushup_0_image261.jpg,2
./train/image/pushup_0_image262.jpg,2
./train/image/pushup_0_image263.jpg,2
./train/image/pushup_0_image264.jpg,2
./train/image/pushup_0_image265.jpg,2
./train/image/pushup_0_image266.jpg,3
./train/image/pushup_0_image267.jpg,3
./train/image/pushup_0_image268.jpg,3
./train/image/pushup_0_image269.jpg,3
./train/image/pushup_0_image270.jpg,3
./train/image/pushup_0_image271.jpg,3
./train/image/pushup_0_image272.jpg,3
./train/image/pushup_0_image273.jpg,3
./train/image/pushup_0_image274.jpg,3
./train/image/pushup_0_image275.jpg,3
./train/image/pushup_0_image276.jpg,3
./train/image/pushup_0_image277.jpg,3
./train/image/pushup_0_image278.jpg,3
./train/image/pushup_0_image279.jpg,3
./train/image/pushup_0_image280.jpg,3
./train/image/pushup_0_image281.jpg,3
./train/image/pushup_0_image282.jpg,3
./train/image/pushup_0_image283.jpg,3
./train/image/pushup_0_image284.jpg,3
./train/image/pushup_0_image285.jpg,3
./train/image/pushup_0_image286.jpg,3
./train/image/pushup_0_image287.jpg,3
./train/image/pushup_0_image288.jpg,3
./train/image/pushup_0_image289.jpg,3
./train/image/pushup_0_image290.jpg,3
./train/image/pushup_0_image291.jpg,3
./train/image/pushup_0_image292.jpg,3
./train/image/pushup_0_image293.jpg,3
./train/image/pushup_0_image294.jpg,3
./train/image/pushup_0_image295.jpg,3
./train/image/pushup_0_image296.jpg,3
./train/image/pushup_0_image297.jpg,3
./train/image/pushup_0_image298.jpg,3
./train/image/pushup_0_image299.jpg,3
./train/image/pushup_0_image300.jpg,3
./train/image/pushup_1_image52.jpg,0
./train/image/pushup_1_image74.jpg,0
./train/image/pushup_1_image77.jpg,0
./train/image/pushup_1_image82.jpg,0
./train/image/pushup_1_image83.jpg,0
./train/image/pushup_1_image84.jpg,0
./train/image/pushup_1_image85.jpg,0
./train/image/pushup_1_image86.jpg,0
./train/image/pushup_1_image87.jpg,0
./train/image/pushup_1_image88.jpg,0
./train/image/pushup_1_image89.jpg,0
./train/image/pushup_1_image90.jpg,0
./train/image/pushup_1_image91.jpg,0
./train/image/pushup_1_image92.jpg,0
./train/image/pushup_1_image93.jpg,0
./train/image/pushup_1_image94.jpg,0
./train/image/pushup_1_image95.jpg,0
./train/image/pushup_1_image96.jpg,0
./train/image/pushup_1_image97.jpg,0
./train/image/pushup_1_image98.jpg,0
./train/image/pushup_1_image99.jpg,0
./train/image/pushup_1_image100.jpg,0
./train/image/pushup_1_image101.jpg,0
./train/image/pushup_1_image102.jpg,0
./train/image/pushup_1_image103.jpg,0
./train/image/pushup_1_image104.jpg,0
./train/image/pushup_1_image105.jpg,0
./train/image/pushup_1_image106.jpg,0
./train/image/pushup_1_image107.jpg,0
./train/image/pushup_1_image108.jpg,0
./train/image/pushup_1_image109.jpg,0
./train/image/pushup_1_image110.jpg,0
./train/image/pushup_1_image111.jpg,0
./train/image/pushup_1_image112.jpg,0
./train/image/pushup_1_image113.jpg,0
./train/image/pushup_1_image114.jpg,0
./train/image/pushup_1_image115.jpg,0
./train/image/pushup_1_image116.jpg,0
./train/image/pushup_1_image117.jpg,0
./train/image/pushup_1_image118.jpg,0
./train/image/pushup_1_image119.jpg,0
./train/image/pushup_1_image120.jpg,0
./train/image/pushup_1_image121.jpg,0
./train/image/pushup_1_image122.jpg,0
./train/image/pushup_1_image123.jpg,0
./train/image/pushup_1_image124.jpg,0
./train/image/pushup_1_image125.jpg,0
./train/image/pushup_1_image126.jpg,0
./train/image/pushup_1_image127.jpg,0
./train/image/pushup_1_image128.jpg,0
./train/image/pushup_1_image129.jpg,0
./train/image/pushup_1_image131.jpg,0
./train/image/pushup_1_image132.jpg,0
./train/image/pushup_1_image133.jpg,0
./train/image/pushup_1_image134.jpg,0
./train/image/pushup_1_image135.jpg,0
./train/image/pushup_1_image136.jpg,0
./train/image/pushup_1_image137.jpg,0
./train/image/pushup_1_image138.jpg,0
./train/image/pushup_1_image139.jpg,0
./train/image/pushup_1_image140.jpg,0
./train/image/pushup_1_image141.jpg,0
./train/image/pushup_1_image142.jpg,0
./train/image/pushup_1_image143.jpg,0
./train/image/pushup_1_image144.jpg,0
./train/image/pushup_1_image145.jpg,0
./train/image/pushup_1_image146.jpg,0
./train/image/pushup_1_image147.jpg,0
./train/image/pushup_1_image148.jpg,0
./train/image/pushup_1_image149.jpg,0
./train/image/pushup_1_image150.jpg,0
./train/image/pushup_1_image151.jpg,0
./train/image/pushup_1_image152.jpg,0
./train/image/pushup_1_image153.jpg,0
./train/image/pushup_1_image154.jpg,0
./train/image/pushup_1_image155.jpg,0
./train/image/pushup_1_image156.jpg,0
./train/image/pushup_1_image157.jpg,0
./train/image/pushup_1_image158.jpg,0
./train/image/pushup_1_image159.jpg,0
./train/image/pushup_1_image160.jpg,0
./train/image/pushup_1_image161.jpg,0
./train/image/pushup_1_image162.jpg,0
./train/image/pushup_1_image163.jpg,0
./train/image/pushup_1_image164.jpg,0
./train/image/pushup_1_image165.jpg,0
./train/image/pushup_1_image166.jpg,0
./train/image/pushup_1_image167.jpg,0
./train/image/pushup_1_image168.jpg,0
./train/image/pushup_1_image169.jpg,0
./train/image/pushup_1_image170.jpg,0
./train/image/pushup_1_image171.jpg,0
./train/image/pushup_1_image172.jpg,0
./train/image/pushup_1_image173.jpg,0
./train/image/pushup_1_image174.jpg,0
./train/image/pushup_1_image175.jpg,0
./train/image/pushup_1_image176.jpg,0
./train/image/pushup_1_image177.jpg,0
./train/image/pushup_1_image178.jpg,0
./train/image/pushup_1_image179.jpg,0
./train/image/pushup_1_image180.jpg,0
./train/image/pushup_1_image181.jpg,0
./train/image/pushup_1_image182.jpg,0
./train/image/pushup_1_image183.jpg,0
./train/image/pushup_1_image184.jpg,0
./train/image/pushup_1_image185.jpg,0
./train/image/pushup_1_image186.jpg,0
./train/image/pushup_1_image187.jpg,0
./train/image/pushup_1_image188.jpg,0
./train/image/pushup_1_image189.jpg,0
./train/image/pushup_1_image190.jpg,0
./train/image/pushup_1_image191.jpg,0
./train/image/pushup_1_image192.jpg,0
./train/image/pushup_1_image193.jpg,0
./train/image/pushup_1_image194.jpg,0
./train/image/pushup_1_image195.jpg,0
./train/image/pushup_1_image196.jpg,0
./train/image/pushup_1_image197.jpg,0
./train/image/pushup_1_image198.jpg,0
./train/image/pushup_1_image199.jpg,0
./train/image/pushup_1_image200.jpg,0
./train/image/pushup_1_image201.jpg,0
./train/image/pushup_1_image202.jpg,0
./train/image/pushup_1_image203.jpg,0
./train/image/pushup_1_image204.jpg,0
./train/image/pushup_1_image205.jpg,0
./train/image/pushup_1_image206.jpg,0
./train/image/pushup_1_image207.jpg,0
./train/image/pushup_1_image208.jpg,0
./train/image/pushup_1_image209.jpg,3
./train/image/pushup_1_image210.jpg,3
./train/image/pushup_1_image211.jpg,3
./train/image/pushup_1_image212.jpg,3
./train/image/pushup_1_image213.jpg,3
./train/image/pushup_1_image214.jpg,3
./train/image/pushup_1_image215.jpg,3
./train/image/pushup_1_image216.jpg,3
./train/image/pushup_1_image217.jpg,3
./train/image/pushup_1_image218.jpg,3
./train/image/pushup_1_image219.jpg,3
./train/image/pushup_1_image220.jpg,3
./train/image/pushup_1_image221.jpg,3
./train/image/pushup_1_image222.jpg,3
./train/image/pushup_1_image223.jpg,3
./train/image/pushup_1_image224.jpg,3
./train/image/pushup_1_image225.jpg,3
./train/image/pushup_1_image226.jpg,3
./train/image/pushup_1_image227.jpg,3
./train/image/pushup_1_image228.jpg,3
./train/image/pushup_1_image229.jpg,3
./train/image/pushup_1_image230.jpg,3
./train/image/pushup_1_image231.jpg,3
./train/image/pushup_1_image232.jpg,3
./train/image/pushup_1_image233.jpg,3
./train/image/pushup_1_image234.jpg,3
./train/image/pushup_1_image235.jpg,3
./train/image/pushup_1_image236.jpg,3
./train/image/pushup_1_image237.jpg,3
./train/image/pushup_1_image238.jpg,3
./train/image/pushup_1_image239.jpg,3
./train/image/pushup_1_image240.jpg,3
./train/image/pushup_1_image241.jpg,3
./train/image/pushup_1_image242.jpg,3
./train/image/pushup_1_image243.jpg,3
./train/image/pushup_1_image244.jpg,3
./train/image/pushup_1_image245.jpg,3
./train/image/pushup_1_image246.jpg,3
./train/image/pushup_1_image247.jpg,3
./train/image/pushup_1_image248.jpg,3
./train/image/pushup_1_image249.jpg,3
./train/image/pushup_1_image250.jpg,3
./train/image/pushup_1_image251.jpg,3
./train/image/pushup_1_image252.jpg,3
./train/image/pushup_1_image253.jpg,3
./train/image/pushup_1_image254.jpg,3
./train/image/pushup_1_image255.jpg,3
./train/image/pushup_1_image256.jpg,3
./train/image/pushup_1_image257.jpg,3
./train/image/pushup_1_image258.jpg,3
./train/image/pushup_1_image259.jpg,3
./train/image/pushup_1_image260.jpg,3
./train/image/pushup_1_image261.jpg,3
./train/image/pushup_1_image262.jpg,3
./train/image/pushup_1_image263.jpg,3
./train/image/pushup_1_image264.jpg,3
./train/image/pushup_1_image265.jpg,3
./train/image/pushup_1_image266.jpg,3
./train/image/pushup_1_image267.jpg,3
./train/image/pushup_1_image268.jpg,3
./train/image/pushup_1_image269.jpg,3
./train/image/pushup_1_image270.jpg,3
./train/image/pushup_1_image271.jpg,3
./train/image/pushup_1_image272.jpg,3
./train/image/pushup_1_image273.jpg,3
./train/image/pushup_1_image274.jpg,3
./train/image/pushup_1_image275.jpg,3
./train/image/pushup_1_image276.jpg,3
./train/image/pushup_1_image277.jpg,3
./train/image/pushup_1_image278.jpg,3
./train/image/pushup_1_image279.jpg,3
./train/image/pushup_1_image280.jpg,3
./train/image/pushup_1_image281.jpg,3
./train/image/pushup_1_image282.jpg,3
./train/image/pushup_1_image283.jpg,3
./train/image/pushup_1_image284.jpg,3
./train/image/pushup_1_image285.jpg,3
./train/image/pushup_1_image286.jpg,3
./train/image/pushup_1_image287.jpg,3
./train/image/pushup_1_image288.jpg,3
./train/image/pushup_1_image289.jpg,3
./train/image/pushup_1_image290.jpg,3
